
time	REAL(psi[n])	IMAG(psi[n])	averx	deltax	averp	deltap	avg_state_energy	norm(psi)
1.2000000000000001e-03	2.2121151937977366e-314	1.9631275851119526e-01	3.0002787560284158e+01	5.9999854962955652e+00	8.3855419507602358e-01	4.5058134714375059e-02	1.9631275851119526e-01	9.9999999999999989e-01
1.3000000000000002e-03	2.2121151937977366e-314	1.9631275851119526e-01	3.0003251204565885e+01	5.9999854971970468e+00	8.3855419513903351e-01	4.5058134408252758e-02	1.9631275851119528e-01	9.9999999999999978e-01
1.4000000000000000e-03	2.2121151937977366e-314	1.9631275851119528e-01	3.0003750513791065e+01	5.9999854982833254e+00	8.3855419520670615e-01	4.5058134081017852e-02	1.9631275851119523e-01	9.9999999999999967e-01
1.5000000000000000e-03	2.2121151937977366e-314	1.9631275851119523e-01	3.0004285487959354e+01	5.9999854995800623e+00	8.3855419527900144e-01	4.5058133733198856e-02	1.9631275851119523e-01	9.9999999999999978e-01
1.6000000000000001e-03	2.2121151937977366e-314	1.9631275851119523e-01	3.0004856127070486e+01	5.9999855011147440e+00	8.3855419535587605e-01	4.5058133365372351e-02	1.9631275851119509e-01	9.9999999999999967e-01
1.7000000000000001e-03	2.2121151937977366e-314	1.9631275851119509e-01	3.0005462431124133e+01	5.9999855029166964e+00	8.3855419543728393e-01	4.5058132978164182e-02	1.9631275851119523e-01	9.9999999999999967e-01
1.8000000000000002e-03	2.2121151937977366e-314	1.9631275851119523e-01	3.0006104400119927e+01	5.9999855050170670e+00	8.3855419552317734e-01	4.5058132572211286e-02	1.9631275851119517e-01	9.9999999999999967e-01
1.9000000000000000e-03	2.2121151937977366e-314	1.9631275851119517e-01	3.0006782034057487e+01	5.9999855074488444e+00	8.3855419561350319e-01	4.5058132148240539e-02	1.9631275851119517e-01	9.9999999999999978e-01
2.0000000000000000e-03	2.2121151937977366e-314	1.9631275851119517e-01	3.0007495332936436e+01	5.9999855102468480e+00	8.3855419570821077e-01	4.5058131706929537e-02	1.9631275851119528e-01	9.9999999999999978e-01
2.1000000000000003e-03	2.2121151937977366e-314	1.9631275851119528e-01	3.0008244296756331e+01	5.9999855134477302e+00	8.3855419580724111e-01	4.5058131249104939e-02	1.9631275851119520e-01	9.9999999999999978e-01
2.2000000000000001e-03	2.2121151937977366e-314	1.9631275851119520e-01	3.0009028925516738e+01	5.9999855170899705e+00	8.3855419591053593e-01	4.5058130775556447e-02	1.9631275851119520e-01	9.9999999999999967e-01
2.3000000000000000e-03	2.2121151937977366e-314	1.9631275851119520e-01	3.0009849219217223e+01	5.9999855212138886e+00	8.3855419601803538e-01	4.5058130287110740e-02	1.9631275851119515e-01	9.9999999999999978e-01
2.4000000000000002e-03	2.2121151937977366e-314	1.9631275851119515e-01	3.0010705177857293e+01	5.9999855258616277e+00	8.3855419612967563e-01	4.5058129784657300e-02	1.9631275851119517e-01	9.9999999999999967e-01
2.5000000000000001e-03	2.2121151937977366e-314	1.9631275851119517e-01	3.0011596801436443e+01	5.9999855310771695e+00	8.3855419624539140e-01	4.5058129269113963e-02	1.9631275851119517e-01	9.9999999999999967e-01
2.6000000000000003e-03	2.2121151937977366e-314	1.9631275851119517e-01	3.0012524089954159e+01	5.9999855369063262e+00	8.3855419636511530e-01	4.5058128741425667e-02	1.9631275851119515e-01	9.9999999999999944e-01
2.7000000000000001e-03	2.2121151937977366e-314	1.9631275851119515e-01	3.0013487043409899e+01	5.9999855433967442e+00	8.3855419648877738e-01	4.5058128202585396e-02	1.9631275851119509e-01	9.9999999999999944e-01
2.8000000000000000e-03	2.2121151937977366e-314	1.9631275851119509e-01	3.0014485661803096e+01	5.9999855505979003e+00	8.3855419661630648e-01	4.5058127653609538e-02	1.9631275851119512e-01	9.9999999999999933e-01
2.9000000000000002e-03	2.2121151937977366e-314	1.9631275851119512e-01	3.0015519945133139e+01	5.9999855585610948e+00	8.3855419674762899e-01	4.5058127095555137e-02	1.9631275851119528e-01	9.9999999999999989e-01
3.0000000000000001e-03	2.2121151937977366e-314	1.9631275851119528e-01	3.0016589893399477e+01	5.9999855673394809e+00	8.3855419688267208e-01	4.5058126529481712e-02	1.9631275851119509e-01	9.9999999999999967e-01
3.1000000000000003e-03	2.2121151937977366e-314	1.9631275851119509e-01	3.0017695506601424e+01	5.9999855769880188e+00	8.3855419702135814e-01	4.5058125956517758e-02	1.9631275851119517e-01	9.9999999999999967e-01
3.2000000000000002e-03	2.2121151937977366e-314	1.9631275851119517e-01	3.0018836784738387e+01	5.9999855875635211e+00	8.3855419716361013e-01	4.5058125377797943e-02	1.9631275851119520e-01	9.9999999999999989e-01
3.3000000000000000e-03	2.2121151937977366e-314	1.9631275851119520e-01	3.0020013727809680e+01	5.9999855991246198e+00	8.3855419730935077e-01	4.5058124794474172e-02	1.9631275851119526e-01	9.9999999999999978e-01
3.4000000000000002e-03	2.2121151937977366e-314	1.9631275851119526e-01	3.0021226335814596e+01	5.9999856117317831e+00	8.3855419745849935e-01	4.5058124207757490e-02	1.9631275851119526e-01	9.9999999999999978e-01
3.5000000000000001e-03	2.2121151937977366e-314	1.9631275851119526e-01	3.0022474608752425e+01	5.9999856254473176e+00	8.3855419761097749e-01	4.5058123618828154e-02	1.9631275851119531e-01	9.9999999999999978e-01
3.6000000000000003e-03	2.2121151937977366e-314	1.9631275851119531e-01	3.0023758546622446e+01	5.9999856403353453e+00	8.3855419776670326e-01	4.5058123028941549e-02	1.9631275851119537e-01	9.9999999999999989e-01
3.7000000000000002e-03	2.2121151937977366e-314	1.9631275851119537e-01	3.0025078149423916e+01	5.9999856564618392e+00	8.3855419792559738e-01	4.5058122439330904e-02	1.9631275851119531e-01	1.0000000000000000e+00
3.8000000000000000e-03	2.2121151937977366e-314	1.9631275851119531e-01	3.0026433417156049e+01	5.9999856738945905e+00	8.3855419808757892e-01	4.5058121851256544e-02	1.9631275851119526e-01	9.9999999999999978e-01
3.9000000000000003e-03	2.2121151937977366e-314	1.9631275851119526e-01	3.0027824349818047e+01	5.9999856927032242e+00	8.3855419825256683e-01	4.5058121266004662e-02	1.9631275851119540e-01	1.0000000000000000e+00
4.0000000000000001e-03	2.2121151937977366e-314	1.9631275851119540e-01	3.0029250947409096e+01	5.9999857129592078e+00	8.3855419842048273e-01	4.5058120684836826e-02	1.9631275851119537e-01	1.0000000000000000e+00
4.1000000000000003e-03	2.2121151937977366e-314	1.9631275851119537e-01	3.0030713209928340e+01	5.9999857347358239e+00	8.3855419859124680e-01	4.5058120109033060e-02	1.9631275851119542e-01	1.0000000000000002e+00
4.2000000000000006e-03	2.2121151937977366e-314	1.9631275851119542e-01	3.0032211137374976e+01	5.9999857581081981e+00	8.3855419876478254e-01	4.5058119539883264e-02	1.9631275851119540e-01	1.0000000000000002e+00
4.3000000000000000e-03	2.2121151937977366e-314	1.9631275851119540e-01	3.0033744729748079e+01	5.9999857831532859e+00	8.3855419894101335e-01	4.5058118978669945e-02	1.9631275851119537e-01	1.0000000000000000e+00
4.4000000000000003e-03	2.2121151937977366e-314	1.9631275851119537e-01	3.0035313987046745e+01	5.9999858099498748e+00	8.3855419911986540e-01	4.5058118426642334e-02	1.9631275851119556e-01	1.0000000000000000e+00
4.5000000000000005e-03	2.2121151937977366e-314	1.9631275851119556e-01	3.0036918909270064e+01	5.9999858385785823e+00	8.3855419930126540e-01	4.5058117885089094e-02	1.9631275851119559e-01	1.0000000000000002e+00
4.5999999999999999e-03	2.2121151937977366e-314	1.9631275851119559e-01	3.0038559496417069e+01	5.9999858691218542e+00	8.3855419948514531e-01	4.5058117355216344e-02	1.9631275851119556e-01	1.0000000000000004e+00
4.7000000000000002e-03	2.2121151937977366e-314	1.9631275851119556e-01	3.0040235748486847e+01	5.9999859016639849e+00	8.3855419967143818e-01	4.5058116838258548e-02	1.9631275851119573e-01	1.0000000000000007e+00
4.8000000000000004e-03	2.2121151937977366e-314	1.9631275851119573e-01	3.0041947665478375e+01	5.9999859362910737e+00	8.3855419986008195e-01	4.5058116335382384e-02	1.9631275851119565e-01	1.0000000000000007e+00
4.8999999999999998e-03	2.2121151937977366e-314	1.9631275851119565e-01	3.0043695247390641e+01	5.9999859730910758e+00	8.3855420005101655e-01	4.5058115847752093e-02	1.9631275851119578e-01	1.0000000000000007e+00
5.0000000000000001e-03	2.2121151937977366e-314	1.9631275851119578e-01	3.0045478494222646e+01	5.9999860121537658e+00	8.3855420024418681e-01	4.5058115376470302e-02	1.9631275851119576e-01	1.0000000000000007e+00
5.1000000000000004e-03	2.2121151937977366e-314	1.9631275851119576e-01	3.0047297405973318e+01	5.9999860535707557e+00	8.3855420043954443e-01	4.5058114922580515e-02	1.9631275851119584e-01	1.0000000000000009e+00
5.2000000000000006e-03	2.2121151937977366e-314	1.9631275851119584e-01	3.0049151982641554e+01	5.9999860974354844e+00	8.3855420063704200e-01	4.5058114487111438e-02	1.9631275851119592e-01	1.0000000000000013e+00
5.3000000000000000e-03	2.2121151937977366e-314	1.9631275851119592e-01	3.0051042224226340e+01	5.9999861438432367e+00	8.3855420083664234e-01	4.5058114070982140e-02	1.9631275851119595e-01	1.0000000000000013e+00
5.4000000000000003e-03	2.2121151937977366e-314	1.9631275851119595e-01	3.0052968130726498e+01	5.9999861928911118e+00	8.3855420103831091e-01	4.5058113675072259e-02	1.9631275851119601e-01	1.0000000000000013e+00
5.5000000000000005e-03	2.2121151937977366e-314	1.9631275851119601e-01	3.0054929702140917e+01	5.9999862446780527e+00	8.3855420124202129e-01	4.5058113300182591e-02	1.9631275851119603e-01	1.0000000000000016e+00
5.5999999999999999e-03	2.2121151937977366e-314	1.9631275851119603e-01	3.0056926938468436e+01	5.9999862993048279e+00	8.3855420144775350e-01	4.5058112947017830e-02	1.9631275851119626e-01	1.0000000000000018e+00
5.7000000000000002e-03	2.2121151937977366e-314	1.9631275851119626e-01	3.0058959839707860e+01	5.9999863568740484e+00	8.3855420165549555e-01	4.5058112616192747e-02	1.9631275851119620e-01	1.0000000000000022e+00
5.8000000000000005e-03	2.2121151937977366e-314	1.9631275851119620e-01	3.0061028405858028e+01	5.9999864174901552e+00	8.3855420186524465e-01	4.5058112308212453e-02	1.9631275851119628e-01	1.0000000000000024e+00
5.8999999999999999e-03	2.2121151937977366e-314	1.9631275851119628e-01	3.0063132636917704e+01	5.9999864812594135e+00	8.3855420207700349e-01	4.5058112023499526e-02	1.9631275851119651e-01	1.0000000000000027e+00
6.0000000000000001e-03	2.2121151937977366e-314	1.9631275851119651e-01	3.0065272532885629e+01	5.9999865482899351e+00	8.3855420229078603e-01	4.5058111762338551e-02	1.9631275851119673e-01	1.0000000000000033e+00
6.1000000000000004e-03	2.2121151937977366e-314	1.9631275851119673e-01	3.0067448093760564e+01	5.9999866186916666e+00	8.3855420250661483e-01	4.5058111524890927e-02	1.9631275851119689e-01	1.0000000000000038e+00
6.2000000000000006e-03	2.2121151937977366e-314	1.9631275851119689e-01	3.0069659319541223e+01	5.9999866925763676e+00	8.3855420272452397e-01	4.5058111311152949e-02	1.9631275851119717e-01	1.0000000000000042e+00
6.3000000000000000e-03	2.2121151937977366e-314	1.9631275851119717e-01	3.0071906210226299e+01	5.9999867700576566e+00	8.3855420294455429e-01	4.5058111121056857e-02	1.9631275851119714e-01	1.0000000000000044e+00
6.4000000000000003e-03	2.2121151937977366e-314	1.9631275851119714e-01	3.0074188765814487e+01	5.9999868512509735e+00	8.3855420316676099e-01	4.5058110954288508e-02	1.9631275851119723e-01	1.0000000000000042e+00
6.5000000000000006e-03	2.2121151937977366e-314	1.9631275851119723e-01	3.0076506986304377e+01	5.9999869362735936e+00	8.3855420339120779e-01	4.5058110810447492e-02	1.9631275851119717e-01	1.0000000000000044e+00
6.6000000000000000e-03	2.2121151937977366e-314	1.9631275851119717e-01	3.0078860871694662e+01	5.9999870252446357e+00	8.3855420361797162e-01	4.5058110688914119e-02	1.9631275851119717e-01	1.0000000000000042e+00
6.7000000000000002e-03	2.2121151937977366e-314	1.9631275851119717e-01	3.0081250421983956e+01	5.9999871182850528e+00	8.3855420384714086e-01	4.5058110588894994e-02	1.9631275851119723e-01	1.0000000000000042e+00
6.8000000000000005e-03	2.2121151937977366e-314	1.9631275851119723e-01	3.0083675637170820e+01	5.9999872155176197e+00	8.3855420407881354e-01	4.5058110509474746e-02	1.9631275851119689e-01	1.0000000000000042e+00
6.9000000000000008e-03	2.2121151937977366e-314	1.9631275851119689e-01	3.0086136517253813e+01	5.9999873170669682e+00	8.3855420431310301e-01	4.5058110449475587e-02	1.9631275851119706e-01	1.0000000000000042e+00
7.0000000000000001e-03	2.2121151937977366e-314	1.9631275851119706e-01	3.0088633062231519e+01	5.9999874230595518e+00	8.3855420455013396e-01	4.5058110407538640e-02	1.9631275851119701e-01	1.0000000000000042e+00
7.1000000000000004e-03	2.2121151937977366e-314	1.9631275851119701e-01	3.0091165272102483e+01	5.9999875336236723e+00	8.3855420479004372e-01	4.5058110382111598e-02	1.9631275851119717e-01	1.0000000000000040e+00
7.2000000000000007e-03	2.2121151937977366e-314	1.9631275851119717e-01	3.0093733146865137e+01	5.9999876488894595e+00	8.3855420503298050e-01	4.5058110371445026e-02	1.9631275851119709e-01	1.0000000000000040e+00
7.3000000000000001e-03	2.2121151937977366e-314	1.9631275851119709e-01	3.0096336686518047e+01	5.9999877689888876e+00	8.3855420527910685e-01	4.5058110373550495e-02	1.9631275851119698e-01	1.0000000000000038e+00
7.4000000000000003e-03	2.2121151937977366e-314	1.9631275851119698e-01	3.0098975891059631e+01	5.9999878940557707e+00	8.3855420552859739e-01	4.5058110386228908e-02	1.9631275851119698e-01	1.0000000000000038e+00
7.5000000000000006e-03	2.2121151937977366e-314	1.9631275851119698e-01	3.0101650760488372e+01	5.9999880242257575e+00	8.3855420578163942e-01	4.5058110407045847e-02	1.9631275851119692e-01	1.0000000000000038e+00
7.6000000000000000e-03	2.2121151937977366e-314	1.9631275851119692e-01	3.0104361294802654e+01	5.9999881596363407e+00	8.3855420603843045e-01	4.5058110433391960e-02	1.9631275851119695e-01	1.0000000000000038e+00
7.7000000000000002e-03	2.2121151937977366e-314	1.9631275851119695e-01	3.0107107494000957e+01	5.9999883004268479e+00	8.3855420629918320e-01	4.5058110462353584e-02	1.9631275851119681e-01	1.0000000000000036e+00
7.8000000000000005e-03	2.2121151937977366e-314	1.9631275851119681e-01	3.0109889358081567e+01	5.9999884467384561e+00	8.3855420656411617e-01	4.5058110490875387e-02	1.9631275851119689e-01	1.0000000000000038e+00
7.9000000000000008e-03	2.2121151937977366e-314	1.9631275851119689e-01	3.0112706887042918e+01	5.9999885987141797e+00	8.3855420683346316e-01	4.5058110515643318e-02	1.9631275851119687e-01	1.0000000000000038e+00
8.0000000000000002e-03	2.2121151937977366e-314	1.9631275851119687e-01	3.0115560080883327e+01	5.9999887564988699e+00	8.3855420710746620e-01	4.5058110533104316e-02	1.9631275851119692e-01	1.0000000000000040e+00
8.0999999999999996e-03	2.2121151937977366e-314	1.9631275851119692e-01	3.0118448939601162e+01	5.9999889202392334e+00	8.3855420738637743e-01	4.5058110539514362e-02	1.9631275851119687e-01	1.0000000000000038e+00
8.2000000000000007e-03	2.2121151937977366e-314	1.9631275851119687e-01	3.0121373463194654e+01	5.9999890900838047e+00	8.3855420767045363e-01	4.5058110530944641e-02	1.9631275851119692e-01	1.0000000000000040e+00
8.3000000000000001e-03	2.2121151937977366e-314	1.9631275851119692e-01	3.0124333651662177e+01	5.9999892661829719e+00	8.3855420795996305e-01	4.5058110503239643e-02	1.9631275851119701e-01	1.0000000000000040e+00
8.4000000000000012e-03	2.2121151937977366e-314	1.9631275851119701e-01	3.0127329505001935e+01	5.9999894486889653e+00	8.3855420825517790e-01	4.5058110452050451e-02	1.9631275851119695e-01	1.0000000000000042e+00
8.5000000000000006e-03	2.2121151937977366e-314	1.9631275851119695e-01	3.0130361023212178e+01	5.9999896377558608e+00	8.3855420855637630e-01	4.5058110372853191e-02	1.9631275851119706e-01	1.0000000000000044e+00
8.6000000000000000e-03	2.2121151937977366e-314	1.9631275851119706e-01	3.0133428206291182e+01	5.9999898335395745e+00	8.3855420886383836e-01	4.5058110260982318e-02	1.9631275851119701e-01	1.0000000000000042e+00
8.7000000000000011e-03	2.2121151937977366e-314	1.9631275851119701e-01	3.0136531054237111e+01	5.9999900361978744e+00	8.3855420917784551e-01	4.5058110111625679e-02	1.9631275851119712e-01	1.0000000000000042e+00
8.8000000000000005e-03	2.2121151937977366e-314	1.9631275851119712e-01	3.0139669567048152e+01	5.9999902458903680e+00	8.3855420949868120e-01	4.5058109919824514e-02	1.9631275851119717e-01	1.0000000000000042e+00
8.8999999999999999e-03	2.2121151937977366e-314	1.9631275851119717e-01	3.0142843744722473e+01	5.9999904627785217e+00	8.3855420982662454e-01	4.5058109680539978e-02	1.9631275851119701e-01	1.0000000000000044e+00
9.0000000000000011e-03	2.2121151937977366e-314	1.9631275851119701e-01	3.0146053587258219e+01	5.9999906870256297e+00	8.3855421016195297e-01	4.5058109388628517e-02	1.9631275851119717e-01	1.0000000000000044e+00
9.1000000000000004e-03	2.2121151937977366e-314	1.9631275851119717e-01	3.0149299094653600e+01	5.9999909187968514e+00	8.3855421050493839e-01	4.5058109038878802e-02	1.9631275851119712e-01	1.0000000000000040e+00
9.1999999999999998e-03	2.2121151937977366e-314	1.9631275851119712e-01	3.0152580266906607e+01	5.9999911582591796e+00	8.3855421085584081e-01	4.5058108626105396e-02	1.9631275851119717e-01	1.0000000000000044e+00
9.3000000000000010e-03	2.2121151937977366e-314	1.9631275851119717e-01	3.0155897104015395e+01	5.9999914055814658e+00	8.3855421121491380e-01	4.5058108145083417e-02	1.9631275851119712e-01	1.0000000000000044e+00
9.4000000000000004e-03	2.2121151937977366e-314	1.9631275851119712e-01	3.0159249605978012e+01	5.9999916609344019e+00	8.3855421158239674e-01	4.5058107590613870e-02	1.9631275851119714e-01	1.0000000000000044e+00
9.4999999999999998e-03	2.2121151937977366e-314	1.9631275851119714e-01	3.0162637772792536e+01	5.9999919244905309e+00	8.3855421195851332e-01	4.5058106957583985e-02	1.9631275851119723e-01	1.0000000000000042e+00
9.6000000000000009e-03	2.2121151937977366e-314	1.9631275851119723e-01	3.0166061604456957e+01	5.9999921964242393e+00	8.3855421234346761e-01	4.5058106241007902e-02	1.9631275851119712e-01	1.0000000000000044e+00
9.7000000000000003e-03	2.2121151937977366e-314	1.9631275851119712e-01	3.0169521100969327e+01	5.9999924769117587e+00	8.3855421273744535e-01	4.5058105436013095e-02	1.9631275851119728e-01	1.0000000000000047e+00
9.7999999999999997e-03	2.2121151937977366e-314	1.9631275851119728e-01	3.0173016262327643e+01	5.9999927661311805e+00	8.3855421314060763e-01	4.5058104537905673e-02	1.9631275851119714e-01	1.0000000000000044e+00
9.9000000000000008e-03	2.2121151937977366e-314	1.9631275851119714e-01	3.0176547088529833e+01	5.9999930642624308e+00	8.3855421355308746e-01	4.5058103542280029e-02	1.9631275851119731e-01	1.0000000000000047e+00
1.0000000000000000e-02	2.2121151937977366e-314	1.9631275851119731e-01	3.0180113579573899e+01	5.9999933714872871e+00	8.3855421397499030e-01	4.5058102444942461e-02	1.9631275851119728e-01	1.0000000000000047e+00
1.0100000000000001e-02	2.2121151937977366e-314	1.9631275851119728e-01	3.0183715735457756e+01	5.9999936879893720e+00	8.3855421440638855e-01	4.5058101242051625e-02	1.9631275851119728e-01	1.0000000000000047e+00
1.0200000000000001e-02	2.2121151937977366e-314	1.9631275851119728e-01	3.0187353556179300e+01	5.9999940139541499e+00	8.3855421484731851e-01	4.5058099930132059e-02	1.9631275851119742e-01	1.0000000000000047e+00
1.0300000000000000e-02	2.2121151937977366e-314	1.9631275851119742e-01	3.0191027041736433e+01	5.9999943495689312e+00	8.3855421529777885e-01	4.5058098506139510e-02	1.9631275851119734e-01	1.0000000000000049e+00
1.0400000000000001e-02	2.2121151937977366e-314	1.9631275851119734e-01	3.0194736192127078e+01	5.9999946950228793e+00	8.3855421575772926e-01	4.5058096967439967e-02	1.9631275851119737e-01	1.0000000000000047e+00
1.0500000000000001e-02	2.2121151937977366e-314	1.9631275851119737e-01	3.0198481007349010e+01	5.9999950505069801e+00	8.3855421622708148e-01	4.5058095311989552e-02	1.9631275851119731e-01	1.0000000000000047e+00
1.0600000000000000e-02	2.2121151937977366e-314	1.9631275851119731e-01	3.0202261487400126e+01	5.9999954162140812e+00	8.3855421670570618e-01	4.5058093538243325e-02	1.9631275851119739e-01	1.0000000000000047e+00
1.0700000000000001e-02	2.2121151937977366e-314	1.9631275851119739e-01	3.0206077632278156e+01	5.9999957923388560e+00	8.3855421719341994e-01	4.5058091645320410e-02	1.9631275851119737e-01	1.0000000000000051e+00
1.0800000000000001e-02	2.2121151937977366e-314	1.9631275851119737e-01	3.0209929441981011e+01	5.9999961790778258e+00	8.3855421768999394e-01	4.5058089632950979e-02	1.9631275851119734e-01	1.0000000000000047e+00
1.0900000000000000e-02	2.2121151937977366e-314	1.9631275851119734e-01	3.0213816916506335e+01	5.9999965766293384e+00	8.3855421819514175e-01	4.5058087501603172e-02	1.9631275851119742e-01	1.0000000000000049e+00
1.1000000000000001e-02	2.2121151937977366e-314	1.9631275851119742e-01	3.0217740055851987e+01	5.9999969851935901e+00	8.3855421870852476e-01	4.5058085252494183e-02	1.9631275851119734e-01	1.0000000000000047e+00
1.1100000000000000e-02	2.2121151937977366e-314	1.9631275851119734e-01	3.0221698860015586e+01	5.9999974049725990e+00	8.3855421922974638e-01	4.5058082887622281e-02	1.9631275851119737e-01	1.0000000000000047e+00
1.1200000000000000e-02	2.2121151937977366e-314	1.9631275851119737e-01	3.0225693328994911e+01	5.9999978361702206e+00	8.3855421975835442e-01	4.5058080409806252e-02	1.9631275851119728e-01	1.0000000000000047e+00
1.1300000000000001e-02	2.2121151937977366e-314	1.9631275851119728e-01	3.0229723462787614e+01	5.9999982789921367e+00	8.3855422029383753e-01	4.5058077822732183e-02	1.9631275851119728e-01	1.0000000000000047e+00
1.1400000000000000e-02	2.2121151937977366e-314	1.9631275851119728e-01	3.0233789261391355e+01	5.9999987336458673e+00	8.3855422083562459e-01	4.5058075131000311e-02	1.9631275851119731e-01	1.0000000000000047e+00
1.1500000000000000e-02	2.2121151937977366e-314	1.9631275851119731e-01	3.0237890724803759e+01	5.9999992003407492e+00	8.3855422138308777e-01	4.5058072340090523e-02	1.9631275851119723e-01	1.0000000000000044e+00
1.1600000000000001e-02	2.2121151937977366e-314	1.9631275851119723e-01	3.0242027853022442e+01	5.9999996792879351e+00	8.3855422193553908e-01	4.5058069456465816e-02	1.9631275851119726e-01	1.0000000000000044e+00
1.1700000000000000e-02	2.2121151937977366e-314	1.9631275851119726e-01	3.0246200646044976e+01	6.0000001707004165e+00	8.3855422249223543e-01	4.5058066487488564e-02	1.9631275851119714e-01	1.0000000000000044e+00
1.1800000000000000e-02	2.2121151937977366e-314	1.9631275851119714e-01	3.0250409103868964e+01	6.0000006747929895e+00	8.3855422305237592e-01	4.5058063441535054e-02	1.9631275851119723e-01	1.0000000000000047e+00
1.1900000000000001e-02	2.2121151937977366e-314	1.9631275851119723e-01	3.0254653226491886e+01	6.0000011917822782e+00	8.3855422361510779e-01	4.5058060327892023e-02	1.9631275851119728e-01	1.0000000000000044e+00
1.2000000000000000e-02	2.2121151937977366e-314	1.9631275851119728e-01	3.0258933013911268e+01	6.0000017218867114e+00	8.3855422417952552e-01	4.5058057156825648e-02	1.9631275851119723e-01	1.0000000000000047e+00
1.2100000000000001e-02	2.2121151937977366e-314	1.9631275851119723e-01	3.0263248466124626e+01	6.0000022653265326e+00	8.3855422474467811e-01	4.5058053939513780e-02	1.9631275851119734e-01	1.0000000000000047e+00
1.2200000000000001e-02	2.2121151937977366e-314	1.9631275851119734e-01	3.0267599583129353e+01	6.0000028223237925e+00	8.3855422530956858e-01	4.5058050688053325e-02	1.9631275851119739e-01	1.0000000000000049e+00
1.2300000000000000e-02	2.2121151937977366e-314	1.9631275851119739e-01	3.0271986364922952e+01	6.0000033931023591e+00	8.3855422587316319e-01	4.5058047415382663e-02	1.9631275851119734e-01	1.0000000000000049e+00
1.2400000000000001e-02	2.2121151937977366e-314	1.9631275851119734e-01	3.0276408811502769e+01	6.0000039778879009e+00	8.3855422643439204e-01	4.5058044135307493e-02	1.9631275851119734e-01	1.0000000000000049e+00
1.2500000000000001e-02	2.2121151937977366e-314	1.9631275851119734e-01	3.0280866922866231e+01	6.0000045769078874e+00	8.3855422699215998e-01	4.5058040862333282e-02	1.9631275851119742e-01	1.0000000000000047e+00
1.2600000000000000e-02	2.2121151937977366e-314	1.9631275851119742e-01	3.0285360699010624e+01	6.0000051903915868e+00	8.3855422754534603e-01	4.5058037611746600e-02	1.9631275851119734e-01	1.0000000000000049e+00
1.2700000000000001e-02	2.2121151937977366e-314	1.9631275851119734e-01	3.0289890139933323e+01	6.0000058185700764e+00	8.3855422809281843e-01	4.5058034399408115e-02	1.9631275851119739e-01	1.0000000000000049e+00
