
time	REAL(psi[n])	IMAG(psi[n])	averx	deltax	averp	deltap	avg_state_energy	norm(psi)
1.3500000000000001e-03	2.2752240564278674e-314	1.9631275851119540e-01	3.0006746369241011e+01	5.9999855073153459e+00	8.3855419560875777e-01	4.5058132170428672e-02	1.9631275851119551e-01	1.0000000000000004e+00
1.4000000000000000e-03	2.2752240564278674e-314	1.9631275851119551e-01	3.0007245678476259e+01	5.9999855092397416e+00	8.3855419567510603e-01	4.5058131860803811e-02	1.9631275851119559e-01	1.0000000000000004e+00
1.4500000000000001e-03	2.2752240564278674e-314	1.9631275851119559e-01	3.0007762820184229e+01	5.9999855113590836e+00	8.3855419574362589e-01	4.5058131542782931e-02	1.9631275851119559e-01	1.0000000000000004e+00
1.5000000000000000e-03	2.2752240564278674e-314	1.9631275851119559e-01	3.0008297794364932e+01	5.9999855136866609e+00	8.3855419581429791e-01	4.5058131216618599e-02	1.9631275851119562e-01	1.0000000000000002e+00
1.5500000000000002e-03	2.2752240564278674e-314	1.9631275851119562e-01	3.0008850601018374e+01	5.9999855162362135e+00	8.3855419588709923e-01	4.5058130882639762e-02	1.9631275851119556e-01	1.0000000000000007e+00
1.6000000000000001e-03	2.2752240564278674e-314	1.9631275851119556e-01	3.0009421240144555e+01	5.9999855190219513e+00	8.3855419596201053e-01	4.5058130541100194e-02	1.9631275851119562e-01	1.0000000000000004e+00
1.6500000000000000e-03	2.2752240564278674e-314	1.9631275851119562e-01	3.0010009711743489e+01	5.9999855220585276e+00	8.3855419603900849e-01	4.5058130192335004e-02	1.9631275851119559e-01	1.0000000000000004e+00
1.7000000000000001e-03	2.2752240564278674e-314	1.9631275851119559e-01	3.0010616015815174e+01	5.9999855253610628e+00	8.3855419611807103e-01	4.5058129836649731e-02	1.9631275851119567e-01	1.0000000000000004e+00
1.7500000000000000e-03	2.2752240564278674e-314	1.9631275851119567e-01	3.0011240152359605e+01	5.9999855289451318e+00	8.3855419619917404e-01	4.5058129474376998e-02	1.9631275851119573e-01	1.0000000000000004e+00
1.8000000000000002e-03	2.2752240564278674e-314	1.9631275851119573e-01	3.0011882121376797e+01	5.9999855328267691e+00	8.3855419628229511e-01	4.5058129105833442e-02	1.9631275851119573e-01	1.0000000000000004e+00
1.8500000000000001e-03	2.2752240564278674e-314	1.9631275851119573e-01	3.0012541922866745e+01	5.9999855370224653e+00	8.3855419636740913e-01	4.5058128731375095e-02	1.9631275851119587e-01	1.0000000000000007e+00
1.9000000000000000e-03	2.2752240564278674e-314	1.9631275851119587e-01	3.0013219556829512e+01	5.9999855415491830e+00	8.3855419645449214e-01	4.5058128351346920e-02	1.9631275851119576e-01	1.0000000000000002e+00
1.9500000000000001e-03	2.2752240564278674e-314	1.9631275851119576e-01	3.0013915023265000e+01	5.9999855464243135e+00	8.3855419654351837e-01	4.5058127966104963e-02	1.9631275851119573e-01	1.0000000000000004e+00
2.0000000000000000e-03	2.2752240564278674e-314	1.9631275851119573e-01	3.0014628322173298e+01	5.9999855516657314e+00	8.3855419663446185e-01	4.5058127576032371e-02	1.9631275851119587e-01	1.0000000000000007e+00
2.0500000000000002e-03	2.2752240564278674e-314	1.9631275851119587e-01	3.0015359453554378e+01	5.9999855572917626e+00	8.3855419672729881e-01	4.5058127181463015e-02	1.9631275851119576e-01	1.0000000000000004e+00
2.1000000000000003e-03	2.2752240564278674e-314	1.9631275851119576e-01	3.0016108417408244e+01	5.9999855633211876e+00	8.3855419682200050e-01	4.5058126782818231e-02	1.9631275851119592e-01	1.0000000000000007e+00
2.1500000000000000e-03	2.2752240564278674e-314	1.9631275851119592e-01	3.0016875213734920e+01	5.9999855697732452e+00	8.3855419691854072e-01	4.5058126380483635e-02	1.9631275851119590e-01	1.0000000000000007e+00
2.2000000000000001e-03	2.2752240564278674e-314	1.9631275851119590e-01	3.0017659842534382e+01	5.9999855766676342e+00	8.3855419701689227e-01	4.5058125974854694e-02	1.9631275851119590e-01	1.0000000000000007e+00
2.2500000000000003e-03	2.2752240564278674e-314	1.9631275851119590e-01	3.0018462303806690e+01	5.9999855840245155e+00	8.3855419711702928e-01	4.5058125566308393e-02	1.9631275851119595e-01	1.0000000000000004e+00
2.3000000000000000e-03	2.2752240564278674e-314	1.9631275851119595e-01	3.0019282597551783e+01	5.9999855918644958e+00	8.3855419721892255e-01	4.5058125155273479e-02	1.9631275851119606e-01	1.0000000000000004e+00
2.3500000000000001e-03	2.2752240564278674e-314	1.9631275851119606e-01	3.0020120723769715e+01	5.9999856002086558e+00	8.3855419732254477e-01	4.5058124742173737e-02	1.9631275851119601e-01	1.0000000000000004e+00
2.4000000000000002e-03	2.2752240564278674e-314	1.9631275851119601e-01	3.0020976682460468e+01	5.9999856090785197e+00	8.3855419742786719e-01	4.5058124327429290e-02	1.9631275851119612e-01	1.0000000000000007e+00
2.4499999999999999e-03	2.2752240564278674e-314	1.9631275851119612e-01	3.0021850473624067e+01	5.9999856184960798e+00	8.3855419753486327e-01	4.5058123911451614e-02	1.9631275851119614e-01	1.0000000000000004e+00
2.5000000000000001e-03	2.2752240564278674e-314	1.9631275851119614e-01	3.0022742097260473e+01	5.9999856284837785e+00	8.3855419764350225e-01	4.5058123494697781e-02	1.9631275851119612e-01	1.0000000000000007e+00
2.5500000000000002e-03	2.2752240564278674e-314	1.9631275851119612e-01	3.0023651553369746e+01	5.9999856390645254e+00	8.3855419775375761e-01	4.5058123077579282e-02	1.9631275851119614e-01	1.0000000000000007e+00
2.6000000000000003e-03	2.2752240564278674e-314	1.9631275851119614e-01	3.0024578841951907e+01	5.9999856502616797e+00	8.3855419786560015e-01	4.5058122660556865e-02	1.9631275851119626e-01	1.0000000000000004e+00
2.6500000000000000e-03	2.2752240564278674e-314	1.9631275851119626e-01	3.0025523963006894e+01	5.9999856620990615e+00	8.3855419797900155e-01	4.5058122244056809e-02	1.9631275851119626e-01	1.0000000000000007e+00
2.7000000000000001e-03	2.2752240564278674e-314	1.9631275851119626e-01	3.0026486916534736e+01	5.9999856746009472e+00	8.3855419809393317e-01	4.5058121828536184e-02	1.9631275851119628e-01	1.0000000000000007e+00
2.7500000000000003e-03	2.2752240564278674e-314	1.9631275851119628e-01	3.0027467702535478e+01	5.9999856877920781e+00	8.3855419821036614e-01	4.5058121414459452e-02	1.9631275851119648e-01	1.0000000000000007e+00
2.8000000000000000e-03	2.2752240564278674e-314	1.9631275851119648e-01	3.0028466321009098e+01	5.9999857016976410e+00	8.3855419832827360e-01	4.5058121002255334e-02	1.9631275851119637e-01	1.0000000000000004e+00
2.8500000000000001e-03	2.2752240564278674e-314	1.9631275851119637e-01	3.0029482771955596e+01	5.9999857163432964e+00	8.3855419844762680e-01	4.5058120592379673e-02	1.9631275851119645e-01	1.0000000000000004e+00
2.9000000000000002e-03	2.2752240564278674e-314	1.9631275851119645e-01	3.0030517055374968e+01	5.9999857317551495e+00	8.3855419856839719e-01	4.5058120185306791e-02	1.9631275851119648e-01	1.0000000000000007e+00
2.9499999999999999e-03	2.2752240564278674e-314	1.9631275851119648e-01	3.0031569171267300e+01	5.9999857479597720e+00	8.3855419869055903e-01	4.5058119781465407e-02	1.9631275851119667e-01	1.0000000000000004e+00
3.0000000000000001e-03	2.2752240564278674e-314	1.9631275851119667e-01	3.0032639119632460e+01	5.9999857649841815e+00	8.3855419881408355e-01	4.5058119381329850e-02	1.9631275851119664e-01	1.0000000000000007e+00
3.0500000000000002e-03	2.2752240564278674e-314	1.9631275851119664e-01	3.0033726900470597e+01	5.9999857828558687e+00	8.3855419893894545e-01	4.5058118985335009e-02	1.9631275851119651e-01	1.0000000000000004e+00
3.1000000000000003e-03	2.2752240564278674e-314	1.9631275851119651e-01	3.0034832513781627e+01	5.9999858016027758e+00	8.3855419906511741e-01	4.5058118593945345e-02	1.9631275851119676e-01	1.0000000000000007e+00
3.1500000000000000e-03	2.2752240564278674e-314	1.9631275851119676e-01	3.0035955959565602e+01	5.9999858212532997e+00	8.3855419919257523e-01	4.5058118207582189e-02	1.9631275851119681e-01	1.0000000000000004e+00
3.2000000000000002e-03	2.2752240564278674e-314	1.9631275851119681e-01	3.0037097237822479e+01	5.9999858418362990e+00	8.3855419932129249e-01	4.5058117826706323e-02	1.9631275851119673e-01	1.0000000000000007e+00
3.2500000000000003e-03	2.2752240564278674e-314	1.9631275851119673e-01	3.0038256348552334e+01	5.9999858633810872e+00	8.3855419945124676e-01	4.5058117451734145e-02	1.9631275851119678e-01	1.0000000000000007e+00
3.3000000000000000e-03	2.2752240564278674e-314	1.9631275851119678e-01	3.0039433291755135e+01	5.9999858859174457e+00	8.3855419958241295e-01	4.5058117083107939e-02	1.9631275851119687e-01	1.0000000000000004e+00
3.3500000000000001e-03	2.2752240564278674e-314	1.9631275851119687e-01	3.0040628067430870e+01	5.9999859094755994e+00	8.3855419971476808e-01	4.5058116721261379e-02	1.9631275851119689e-01	1.0000000000000007e+00
3.4000000000000002e-03	2.2752240564278674e-314	1.9631275851119689e-01	3.0041840675579582e+01	5.9999859340862383e+00	8.3855419984829183e-01	4.5058116366588692e-02	1.9631275851119692e-01	1.0000000000000007e+00
3.4500000000000004e-03	2.2752240564278674e-314	1.9631275851119692e-01	3.0043071116201265e+01	5.9999859597805152e+00	8.3855419998296221e-01	4.5058116019512449e-02	1.9631275851119695e-01	1.0000000000000007e+00
3.5000000000000001e-03	2.2752240564278674e-314	1.9631275851119695e-01	3.0044319389295936e+01	5.9999859865900307e+00	8.3855420011876058e-01	4.5058115680408420e-02	1.9631275851119698e-01	1.0000000000000007e+00
3.5500000000000002e-03	2.2752240564278674e-314	1.9631275851119698e-01	3.0045585494863587e+01	5.9999860145468507e+00	8.3855420025566740e-01	4.5058115349680683e-02	1.9631275851119695e-01	1.0000000000000007e+00
3.6000000000000003e-03	2.2752240564278674e-314	1.9631275851119695e-01	3.0046869432904217e+01	5.9999860436834949e+00	8.3855420039366513e-01	4.5058115027692677e-02	1.9631275851119689e-01	1.0000000000000009e+00
3.6500000000000000e-03	2.2752240564278674e-314	1.9631275851119689e-01	3.0048171203417887e+01	5.9999860740329511e+00	8.3855420053273921e-01	4.5058114714780745e-02	1.9631275851119689e-01	1.0000000000000007e+00
3.7000000000000002e-03	2.2752240564278674e-314	1.9631275851119689e-01	3.0049490806404531e+01	5.9999861056286479e+00	8.3855420067287356e-01	4.5058114411300927e-02	1.9631275851119687e-01	1.0000000000000007e+00
3.7500000000000003e-03	2.2752240564278674e-314	1.9631275851119687e-01	3.0050828241864217e+01	5.9999861385044868e+00	8.3855420081405452e-01	4.5058114117600648e-02	1.9631275851119695e-01	1.0000000000000009e+00
3.8000000000000000e-03	2.2752240564278674e-314	1.9631275851119695e-01	3.0052183509796908e+01	5.9999861726948200e+00	8.3855420095627164e-01	4.5058113833963256e-02	1.9631275851119687e-01	1.0000000000000009e+00
3.8500000000000001e-03	2.2752240564278674e-314	1.9631275851119687e-01	3.0053556610202655e+01	5.9999862082344615e+00	8.3855420109951495e-01	4.5058113560673352e-02	1.9631275851119684e-01	1.0000000000000009e+00
3.9000000000000003e-03	2.2752240564278674e-314	1.9631275851119684e-01	3.0054947543081415e+01	5.9999862451586825e+00	8.3855420124377511e-01	4.5058113298008129e-02	1.9631275851119678e-01	1.0000000000000007e+00
3.9500000000000004e-03	2.2752240564278674e-314	1.9631275851119678e-01	3.0056356308433241e+01	5.9999862835032083e+00	8.3855420138904535e-01	4.5058113046226304e-02	1.9631275851119678e-01	1.0000000000000009e+00
4.0000000000000001e-03	2.2752240564278674e-314	1.9631275851119678e-01	3.0057782906258097e+01	5.9999863233042303e+00	8.3855420153532179e-01	4.5058112805528690e-02	1.9631275851119670e-01	1.0000000000000011e+00
4.0499999999999998e-03	2.2752240564278674e-314	1.9631275851119670e-01	3.0059227336556070e+01	5.9999863645983931e+00	8.3855420168260186e-01	4.5058112576118574e-02	1.9631275851119667e-01	1.0000000000000009e+00
4.1000000000000003e-03	2.2752240564278674e-314	1.9631275851119667e-01	3.0060689599327059e+01	5.9999864074228011e+00	8.3855420183088492e-01	4.5058112358170886e-02	1.9631275851119656e-01	1.0000000000000011e+00
4.1500000000000000e-03	2.2752240564278674e-314	1.9631275851119656e-01	3.0062169694571168e+01	5.9999864518150163e+00	8.3855420198017228e-01	4.5058112151833481e-02	1.9631275851119645e-01	1.0000000000000007e+00
4.2000000000000006e-03	2.2752240564278674e-314	1.9631275851119645e-01	3.0063667622288342e+01	5.9999864978130564e+00	8.3855420213046661e-01	4.5058111957220918e-02	1.9631275851119631e-01	1.0000000000000009e+00
4.2500000000000003e-03	2.2752240564278674e-314	1.9631275851119631e-01	3.0065183382478622e+01	5.9999865454554042e+00	8.3855420228177557e-01	4.5058111774416987e-02	1.9631275851119609e-01	1.0000000000000009e+00
4.3000000000000000e-03	2.2752240564278674e-314	1.9631275851119609e-01	3.0066716975142000e+01	5.9999865947809923e+00	8.3855420243410606e-01	4.5058111603474650e-02	1.9631275851119603e-01	1.0000000000000011e+00
4.3500000000000006e-03	2.2752240564278674e-314	1.9631275851119603e-01	3.0068268400278473e+01	5.9999866458292246e+00	8.3855420258747027e-01	4.5058111444398849e-02	1.9631275851119584e-01	1.0000000000000013e+00
4.4000000000000003e-03	2.2752240564278674e-314	1.9631275851119584e-01	3.0069837657888108e+01	5.9999866986399502e+00	8.3855420274188164e-01	4.5058111297188341e-02	1.9631275851119573e-01	1.0000000000000011e+00
4.4500000000000000e-03	2.2752240564278674e-314	1.9631275851119573e-01	3.0071424747970838e+01	5.9999867532534834e+00	8.3855420289735449e-01	4.5058111161791384e-02	1.9631275851119540e-01	1.0000000000000013e+00
4.5000000000000005e-03	2.2752240564278674e-314	1.9631275851119540e-01	3.0073029670526726e+01	5.9999868097105979e+00	8.3855420305391015e-01	4.5058111038089710e-02	1.9631275851119512e-01	1.0000000000000011e+00
4.5500000000000002e-03	2.2752240564278674e-314	1.9631275851119512e-01	3.0074652425555772e+01	5.9999868680525239e+00	8.3855420321156815e-01	4.5058110925990921e-02	1.9631275851119487e-01	1.0000000000000011e+00
4.5999999999999999e-03	2.2752240564278674e-314	1.9631275851119487e-01	3.0076293013057942e+01	5.9999869283209488e+00	8.3855420337035291e-01	4.5058110825301596e-02	1.9631275851119465e-01	1.0000000000000011e+00
4.6500000000000005e-03	2.2752240564278674e-314	1.9631275851119465e-01	3.0077951433033292e+01	5.9999869905580239e+00	8.3855420353029264e-01	4.5058110735785188e-02	1.9631275851119429e-01	1.0000000000000011e+00
4.7000000000000002e-03	2.2752240564278674e-314	1.9631275851119429e-01	3.0079627685481828e+01	5.9999870548063576e+00	8.3855420369141676e-01	4.5058110657217473e-02	1.9631275851119379e-01	1.0000000000000011e+00
4.7499999999999999e-03	2.2752240564278674e-314	1.9631275851119379e-01	3.0081321770403527e+01	5.9999871211090134e+00	8.3855420385375834e-01	4.5058110589280609e-02	1.9631275851119351e-01	1.0000000000000011e+00
4.8000000000000004e-03	2.2752240564278674e-314	1.9631275851119351e-01	3.0083033687798437e+01	5.9999871895095156e+00	8.3855420401735326e-01	4.5058110531628393e-02	1.9631275851119309e-01	1.0000000000000011e+00
4.8500000000000001e-03	2.2752240564278674e-314	1.9631275851119309e-01	3.0084763437666535e+01	5.9999872600518547e+00	8.3855420418224047e-01	4.5058110483849348e-02	1.9631275851119262e-01	1.0000000000000013e+00
4.8999999999999998e-03	2.2752240564278674e-314	1.9631275851119262e-01	3.0086511020007848e+01	5.9999873327804689e+00	8.3855420434846295e-01	4.5058110445503653e-02	1.9631275851119223e-01	1.0000000000000016e+00
4.9500000000000004e-03	2.2752240564278674e-314	1.9631275851119223e-01	3.0088276434822394e+01	5.9999874077402700e+00	8.3855420451606710e-01	4.5058110416073875e-02	1.9631275851119187e-01	1.0000000000000011e+00
5.0000000000000001e-03	2.2752240564278674e-314	1.9631275851119187e-01	3.0090059682110144e+01	5.9999874849766064e+00	8.3855420468509811e-01	4.5058110395043802e-02	1.9631275851119115e-01	1.0000000000000016e+00
5.0500000000000007e-03	2.2752240564278674e-314	1.9631275851119115e-01	3.0091860761871182e+01	5.9999875645353153e+00	8.3855420485561138e-01	4.5058110381772799e-02	1.9631275851119057e-01	1.0000000000000011e+00
5.1000000000000004e-03	2.2752240564278674e-314	1.9631275851119057e-01	3.0093679674105449e+01	5.9999876464626718e+00	8.3855420502765909e-01	4.5058110375625168e-02	1.9631275851119001e-01	1.0000000000000011e+00
5.1500000000000001e-03	2.2752240564278674e-314	1.9631275851119001e-01	3.0095516418812959e+01	5.9999877308054117e+00	8.3855420520129942e-01	4.5058110375913452e-02	1.9631275851118929e-01	1.0000000000000013e+00
5.2000000000000006e-03	2.2752240564278674e-314	1.9631275851118929e-01	3.0097370995993764e+01	5.9999878176107488e+00	8.3855420537659475e-01	4.5058110381820851e-02	1.9631275851118857e-01	1.0000000000000011e+00
5.2500000000000003e-03	2.2752240564278674e-314	1.9631275851118857e-01	3.0099243405647847e+01	5.9999879069263313e+00	8.3855420555360727e-01	4.5058110392571196e-02	1.9631275851118790e-01	1.0000000000000013e+00
5.3000000000000000e-03	2.2752240564278674e-314	1.9631275851118790e-01	3.0101133647775217e+01	5.9999879988002878e+00	8.3855420573240613e-01	4.5058110407261445e-02	1.9631275851118693e-01	1.0000000000000013e+00
5.3500000000000006e-03	2.2752240564278674e-314	1.9631275851118693e-01	3.0103041722375945e+01	5.9999880932812033e+00	8.3855420591306107e-01	4.5058110424966380e-02	1.9631275851118613e-01	1.0000000000000011e+00
5.4000000000000003e-03	2.2752240564278674e-314	1.9631275851118613e-01	3.0104967629449945e+01	5.9999881904181036e+00	8.3855420609564280e-01	4.5058110444731195e-02	1.9631275851118526e-01	1.0000000000000013e+00
5.4500000000000000e-03	2.2752240564278674e-314	1.9631275851118526e-01	3.0106911368997288e+01	5.9999882902605073e+00	8.3855420628023092e-01	4.5058110465449573e-02	1.9631275851118443e-01	1.0000000000000013e+00
5.5000000000000005e-03	2.2752240564278674e-314	1.9631275851118443e-01	3.0108872941017992e+01	5.9999883928583628e+00	8.3855420646690193e-01	4.5058110486064465e-02	1.9631275851118357e-01	1.0000000000000011e+00
5.5500000000000002e-03	2.2752240564278674e-314	1.9631275851118357e-01	3.0110852345512065e+01	5.9999884982621001e+00	8.3855420665573699e-01	4.5058110505420267e-02	1.9631275851118260e-01	1.0000000000000011e+00
5.5999999999999999e-03	2.2752240564278674e-314	1.9631275851118260e-01	3.0112849582479459e+01	5.9999886065225949e+00	8.3855420684682014e-01	4.5058110522301000e-02	1.9631275851118143e-01	1.0000000000000013e+00
5.6500000000000005e-03	2.2752240564278674e-314	1.9631275851118143e-01	3.0114864651920275e+01	5.9999887176911972e+00	8.3855420704023920e-01	4.5058110535424155e-02	1.9631275851118035e-01	1.0000000000000013e+00
5.7000000000000002e-03	2.2752240564278674e-314	1.9631275851118035e-01	3.0116897553834480e+01	5.9999888318197074e+00	8.3855420723608087e-01	4.5058110543502318e-02	1.9631275851117916e-01	1.0000000000000011e+00
5.7499999999999999e-03	2.2752240564278674e-314	1.9631275851117916e-01	3.0118948288222086e+01	5.9999889489603877e+00	8.3855420743443676e-01	4.5058110545134700e-02	1.9631275851117805e-01	1.0000000000000016e+00
5.8000000000000005e-03	2.2752240564278674e-314	1.9631275851117805e-01	3.0121016855083145e+01	5.9999890691659710e+00	8.3855420763539956e-01	4.5058110538930399e-02	1.9631275851117677e-01	1.0000000000000013e+00
5.8500000000000002e-03	2.2752240564278674e-314	1.9631275851117677e-01	3.0123103254417643e+01	5.9999891924896342e+00	8.3855420783906409e-01	4.5058110523388845e-02	1.9631275851117541e-01	1.0000000000000016e+00
5.8999999999999999e-03	2.2752240564278674e-314	1.9631275851117541e-01	3.0125207486225609e+01	5.9999893189850306e+00	8.3855420804552538e-01	4.5058110497009467e-02	1.9631275851117413e-01	1.0000000000000013e+00
5.9500000000000004e-03	2.2752240564278674e-314	1.9631275851117413e-01	3.0127329550507014e+01	5.9999894487062688e+00	8.3855420825488058e-01	4.5058110458235039e-02	1.9631275851117272e-01	1.0000000000000016e+00
6.0000000000000001e-03	2.2752240564278674e-314	1.9631275851117272e-01	3.0129469447261936e+01	5.9999895817079159e+00	8.3855420846722928e-01	4.5058110405439333e-02	1.9631275851117128e-01	1.0000000000000018e+00
6.0500000000000007e-03	2.2752240564278674e-314	1.9631275851117128e-01	3.0131627176490376e+01	5.9999897180450059e+00	8.3855420868267050e-01	4.5058110336978867e-02	1.9631275851116972e-01	1.0000000000000016e+00
6.1000000000000004e-03	2.2752240564278674e-314	1.9631275851116972e-01	3.0133802738192326e+01	5.9999898577730280e+00	8.3855420890130206e-01	4.5058110251191691e-02	1.9631275851116825e-01	1.0000000000000016e+00
6.1500000000000001e-03	2.2752240564278674e-314	1.9631275851116825e-01	3.0135996132367815e+01	5.9999900009479408e+00	8.3855420912322631e-01	4.5058110146335775e-02	1.9631275851116672e-01	1.0000000000000016e+00
6.2000000000000006e-03	2.2752240564278674e-314	1.9631275851116672e-01	3.0138207359016867e+01	5.9999901476261535e+00	8.3855420934854208e-01	4.5058110020665378e-02	1.9631275851116492e-01	1.0000000000000016e+00
6.2500000000000003e-03	2.2752240564278674e-314	1.9631275851116492e-01	3.0140436418139505e+01	5.9999902978645503e+00	8.3855420957734939e-01	4.5058109872396584e-02	1.9631275851116337e-01	1.0000000000000016e+00
6.3000000000000000e-03	2.2752240564278674e-314	1.9631275851116337e-01	3.0142683309735745e+01	5.9999904517204667e+00	8.3855420980974549e-01	4.5058109699771344e-02	1.9631275851116159e-01	1.0000000000000013e+00
6.3500000000000006e-03	2.2752240564278674e-314	1.9631275851116159e-01	3.0144948033805587e+01	5.9999906092517010e+00	8.3855421004583064e-01	4.5058109500899786e-02	1.9631275851115995e-01	1.0000000000000018e+00
