
time	REAL(psi[n])	IMAG(psi[n])	averx	deltax	averp	deltap	avg_state_energy	norm(psi)
9.0000000000000008e-04	2.2361323809612573e-314	1.9631275851119528e-01	3.0003055047382954e+01	5.9999854968030464e+00	8.3855419511239537e-01	4.5058134537508177e-02	1.9631275851119531e-01	1.0000000000000000e+00
9.5000000000000000e-04	2.2361323809612573e-314	1.9631275851119531e-01	3.0003393864360749e+01	5.9999854974951914e+00	8.3855419515838858e-01	4.5058134314492196e-02	1.9631275851119528e-01	1.0000000000000000e+00
1.0000000000000000e-03	2.2361323809612573e-314	1.9631275851119528e-01	3.0003750513810726e+01	5.9999854982833218e+00	8.3855419520670582e-01	4.5058134081025242e-02	1.9631275851119545e-01	1.0000000000000000e+00
1.0500000000000002e-03	2.2361323809612573e-314	1.9631275851119545e-01	3.0004124995732830e+01	5.9999854991766046e+00	8.3855419525733554e-01	4.5058133837245308e-02	1.9631275851119526e-01	1.0000000000000000e+00
1.1000000000000001e-03	2.2361323809612573e-314	1.9631275851119526e-01	3.0004517310127031e+01	5.9999855001846631e+00	8.3855419531026132e-01	4.5058133583375376e-02	1.9631275851119531e-01	1.0000000000000000e+00
1.1500000000000000e-03	2.2361323809612573e-314	1.9631275851119531e-01	3.0004927456993258e+01	5.9999855013175729e+00	8.3855419536546727e-01	4.5058133319633507e-02	1.9631275851119534e-01	1.0000000000000000e+00
1.2000000000000001e-03	2.2361323809612573e-314	1.9631275851119534e-01	3.0005355436331456e+01	5.9999855025858748e+00	8.3855419542293830e-01	4.5058133046219286e-02	1.9631275851119531e-01	9.9999999999999989e-01
1.2500000000000000e-03	2.2361323809612573e-314	1.9631275851119531e-01	3.0005801248141562e+01	5.9999855040005610e+00	8.3855419548265586e-01	4.5058132763381581e-02	1.9631275851119531e-01	9.9999999999999989e-01
1.3000000000000002e-03	2.2361323809612573e-314	1.9631275851119531e-01	3.0006264892423498e+01	5.9999855055730817e+00	8.3855419554460164e-01	4.5058132471374170e-02	1.9631275851119520e-01	1.0000000000000000e+00
1.3500000000000001e-03	2.2361323809612573e-314	1.9631275851119520e-01	3.0006746369177243e+01	5.9999855073153592e+00	8.3855419560875866e-01	4.5058132170421282e-02	1.9631275851119534e-01	9.9999999999999978e-01
1.4000000000000000e-03	2.2361323809612573e-314	1.9631275851119534e-01	3.0007245678402704e+01	5.9999855092397549e+00	8.3855419567510692e-01	4.5058131860792723e-02	1.9631275851119534e-01	9.9999999999999978e-01
1.4500000000000001e-03	2.2361323809612573e-314	1.9631275851119534e-01	3.0007762820099767e+01	5.9999855113590943e+00	8.3855419574362622e-01	4.5058131542780468e-02	1.9631275851119526e-01	9.9999999999999989e-01
1.5000000000000000e-03	2.2361323809612573e-314	1.9631275851119526e-01	3.0008297794268419e+01	5.9999855136866707e+00	8.3855419581429780e-01	4.5058131216624761e-02	1.9631275851119523e-01	9.9999999999999989e-01
1.5500000000000002e-03	2.2361323809612573e-314	1.9631275851119523e-01	3.0008850600908573e+01	5.9999855162362268e+00	8.3855419588709978e-01	4.5058130882634828e-02	1.9631275851119526e-01	1.0000000000000000e+00
1.6000000000000001e-03	2.2361323809612573e-314	1.9631275851119526e-01	3.0009421240020117e+01	5.9999855190219593e+00	8.3855419596201108e-01	4.5058130541096496e-02	1.9631275851119528e-01	1.0000000000000000e+00
1.6500000000000000e-03	2.2361323809612573e-314	1.9631275851119528e-01	3.0010009711603029e+01	5.9999855220585401e+00	8.3855419603900927e-01	4.5058130192335004e-02	1.9631275851119537e-01	1.0000000000000000e+00
1.7000000000000001e-03	2.2361323809612573e-314	1.9631275851119537e-01	3.0010616015657149e+01	5.9999855253610734e+00	8.3855419611807169e-01	4.5058129836643569e-02	1.9631275851119542e-01	1.0000000000000000e+00
1.7500000000000000e-03	2.2361323809612573e-314	1.9631275851119542e-01	3.0011240152182435e+01	5.9999855289451416e+00	8.3855419619917471e-01	4.5058129474370837e-02	1.9631275851119534e-01	1.0000000000000000e+00
1.8000000000000002e-03	2.2361323809612573e-314	1.9631275851119534e-01	3.0011882121178822e+01	5.9999855328267779e+00	8.3855419628229588e-01	4.5058129105835905e-02	1.9631275851119534e-01	1.0000000000000002e+00
1.8500000000000001e-03	2.2361323809612573e-314	1.9631275851119534e-01	3.0012541922646182e+01	5.9999855370224795e+00	8.3855419636741080e-01	4.5058128731365242e-02	1.9631275851119548e-01	1.0000000000000000e+00
1.9000000000000000e-03	2.2361323809612573e-314	1.9631275851119548e-01	3.0013219556584431e+01	5.9999855415491909e+00	8.3855419645449347e-01	4.5058128351338302e-02	1.9631275851119531e-01	1.0000000000000002e+00
1.9500000000000001e-03	2.2361323809612573e-314	1.9631275851119531e-01	3.0013915022993462e+01	5.9999855464243206e+00	8.3855419654351948e-01	4.5058127966098808e-02	1.9631275851119548e-01	1.0000000000000002e+00
2.0000000000000000e-03	2.2361323809612573e-314	1.9631275851119548e-01	3.0014628321873193e+01	5.9999855516657412e+00	8.3855419663446451e-01	4.5058127576006503e-02	1.9631275851119542e-01	1.0000000000000002e+00
2.0500000000000002e-03	2.2361323809612573e-314	1.9631275851119542e-01	3.0015359453223528e+01	5.9999855572917697e+00	8.3855419672730103e-01	4.5058127181448228e-02	1.9631275851119542e-01	1.0000000000000002e+00
2.1000000000000003e-03	2.2361323809612573e-314	1.9631275851119542e-01	3.0016108417044311e+01	5.9999855633211885e+00	8.3855419682200238e-01	4.5058126782804679e-02	1.9631275851119556e-01	1.0000000000000004e+00
2.1500000000000000e-03	2.2361323809612573e-314	1.9631275851119556e-01	3.0016875213335524e+01	5.9999855697732460e+00	8.3855419691854305e-01	4.5058126380470083e-02	1.9631275851119551e-01	1.0000000000000002e+00
2.2000000000000001e-03	2.2361323809612573e-314	1.9631275851119551e-01	3.0017659842096979e+01	5.9999855766676342e+00	8.3855419701689560e-01	4.5058125974822658e-02	1.9631275851119534e-01	1.0000000000000002e+00
2.2500000000000003e-03	2.2361323809612573e-314	1.9631275851119534e-01	3.0018462303328590e+01	5.9999855840245102e+00	8.3855419711703272e-01	4.5058125566280062e-02	1.9631275851119545e-01	1.0000000000000002e+00
2.3000000000000000e-03	2.2361323809612573e-314	1.9631275851119545e-01	3.0019282597030259e+01	5.9999855918644887e+00	8.3855419721892610e-01	4.5058125155246376e-02	1.9631275851119548e-01	1.0000000000000002e+00
2.3500000000000001e-03	2.2361323809612573e-314	1.9631275851119548e-01	3.0020120723201845e+01	5.9999856002086442e+00	8.3855419732254866e-01	4.5058124742139244e-02	1.9631275851119548e-01	1.0000000000000002e+00
2.4000000000000002e-03	2.2361323809612573e-314	1.9631275851119548e-01	3.0020976681843237e+01	5.9999856090785073e+00	8.3855419742787174e-01	4.5058124327394797e-02	1.9631275851119540e-01	1.0000000000000002e+00
2.4499999999999999e-03	2.2361323809612573e-314	1.9631275851119540e-01	3.0021850472954331e+01	5.9999856184960620e+00	8.3855419753486804e-01	4.5058123911410959e-02	1.9631275851119540e-01	1.0000000000000000e+00
2.5000000000000001e-03	2.2361323809612573e-314	1.9631275851119540e-01	3.0022742096534948e+01	5.9999856284837554e+00	8.3855419764350714e-01	4.5058123494660825e-02	1.9631275851119540e-01	1.0000000000000002e+00
2.5500000000000002e-03	2.2361323809612573e-314	1.9631275851119540e-01	3.0023651552585019e+01	5.9999856390644961e+00	8.3855419775376328e-01	4.5058123077538620e-02	1.9631275851119545e-01	1.0000000000000000e+00
2.6000000000000003e-03	2.2361323809612573e-314	1.9631275851119545e-01	3.0024578841104404e+01	5.9999856502616442e+00	8.3855419786560625e-01	4.5058122660501423e-02	1.9631275851119534e-01	1.0000000000000002e+00
2.6500000000000000e-03	2.2361323809612573e-314	1.9631275851119534e-01	3.0025523962092961e+01	5.9999856620990188e+00	8.3855419797900799e-01	4.5058122244001374e-02	1.9631275851119540e-01	1.0000000000000002e+00
2.7000000000000001e-03	2.2361323809612573e-314	1.9631275851119540e-01	3.0026486915550546e+01	5.9999856746008993e+00	8.3855419809394072e-01	4.5058121828469661e-02	1.9631275851119551e-01	1.0000000000000000e+00
2.7500000000000003e-03	2.2361323809612573e-314	1.9631275851119551e-01	3.0027467701477001e+01	5.9999856877920186e+00	8.3855419821037458e-01	4.5058121414380606e-02	1.9631275851119553e-01	1.0000000000000002e+00
2.8000000000000000e-03	2.2361323809612573e-314	1.9631275851119553e-01	3.0028466319872255e+01	5.9999857016975735e+00	8.3855419832828260e-01	4.5058121002170326e-02	1.9631275851119548e-01	1.0000000000000002e+00
2.8500000000000001e-03	2.2361323809612573e-314	1.9631275851119548e-01	3.0029482770736077e+01	5.9999857163432191e+00	8.3855419844763601e-01	4.5058120592298363e-02	1.9631275851119548e-01	1.0000000000000002e+00
2.9000000000000002e-03	2.2361323809612573e-314	1.9631275851119548e-01	3.0030517054068380e+01	5.9999857317550607e+00	8.3855419856840741e-01	4.5058120185214393e-02	1.9631275851119542e-01	1.0000000000000004e+00
2.9499999999999999e-03	2.2361323809612573e-314	1.9631275851119542e-01	3.0031569169869012e+01	5.9999857479596637e+00	8.3855419869057002e-01	4.5058119781359457e-02	1.9631275851119548e-01	1.0000000000000002e+00
3.0000000000000001e-03	2.2361323809612573e-314	1.9631275851119548e-01	3.0032639118137816e+01	5.9999857649840651e+00	8.3855419881409587e-01	4.5058119381207885e-02	1.9631275851119545e-01	1.0000000000000002e+00
3.0500000000000002e-03	2.2361323809612573e-314	1.9631275851119545e-01	3.0033726898874651e+01	5.9999857828557372e+00	8.3855419893895911e-01	4.5058118985199493e-02	1.9631275851119545e-01	1.0000000000000000e+00
3.1000000000000003e-03	2.2361323809612573e-314	1.9631275851119545e-01	3.0034832512079287e+01	5.9999858016026266e+00	8.3855419906513173e-01	4.5058118593795042e-02	1.9631275851119542e-01	1.0000000000000004e+00
3.1500000000000000e-03	2.2361323809612573e-314	1.9631275851119542e-01	3.0035955957751654e+01	5.9999858212531318e+00	8.3855419919259067e-01	4.5058118207418334e-02	1.9631275851119542e-01	1.0000000000000002e+00
3.2000000000000002e-03	2.2361323809612573e-314	1.9631275851119542e-01	3.0037097235891558e+01	5.9999858418361107e+00	8.3855419932130992e-01	4.5058117826515365e-02	1.9631275851119545e-01	1.0000000000000002e+00
3.2500000000000003e-03	2.2361323809612573e-314	1.9631275851119545e-01	3.0038256346498823e+01	5.9999858633808785e+00	8.3855419945126475e-01	4.5058117451540716e-02	1.9631275851119556e-01	1.0000000000000004e+00
3.3000000000000000e-03	2.2361323809612573e-314	1.9631275851119556e-01	3.0039433289573328e+01	5.9999858859172166e+00	8.3855419958243249e-01	4.5058117082899737e-02	1.9631275851119556e-01	1.0000000000000002e+00
3.3500000000000001e-03	2.2361323809612573e-314	1.9631275851119556e-01	3.0040628065114845e+01	5.9999859094753454e+00	8.3855419971478962e-01	4.5058116721029766e-02	1.9631275851119553e-01	1.0000000000000002e+00
3.4000000000000002e-03	2.2361323809612573e-314	1.9631275851119553e-01	3.0041840673123215e+01	5.9999859340859576e+00	8.3855419984831481e-01	4.5058116366342292e-02	1.9631275851119551e-01	1.0000000000000002e+00
3.4500000000000004e-03	2.2361323809612573e-314	1.9631275851119551e-01	3.0043071113598288e+01	5.9999859597802052e+00	8.3855419998298664e-01	4.5058116019243880e-02	1.9631275851119545e-01	1.0000000000000004e+00
3.5000000000000001e-03	2.2361323809612573e-314	1.9631275851119545e-01	3.0044319386539858e+01	5.9999859865896887e+00	8.3855420011878667e-01	4.5058115680118901e-02	1.9631275851119540e-01	1.0000000000000004e+00
3.5500000000000002e-03	2.2361323809612573e-314	1.9631275851119540e-01	3.0045585491947794e+01	5.9999860145464794e+00	8.3855420025569549e-01	4.5058115349356664e-02	1.9631275851119548e-01	1.0000000000000002e+00
3.6000000000000003e-03	2.2361323809612573e-314	1.9631275851119548e-01	3.0046869429821854e+01	5.9999860436830890e+00	8.3855420039369655e-01	4.5058115027326776e-02	1.9631275851119537e-01	1.0000000000000002e+00
3.6500000000000000e-03	2.2361323809612573e-314	1.9631275851119537e-01	3.0048171200161867e+01	5.9999860740325079e+00	8.3855420053277163e-01	4.5058114714397600e-02	1.9631275851119545e-01	1.0000000000000002e+00
3.7000000000000002e-03	2.2361323809612573e-314	1.9631275851119545e-01	3.0049490802967675e+01	5.9999861056281647e+00	8.3855420067290798e-01	4.5058114410898069e-02	1.9631275851119542e-01	1.0000000000000004e+00
3.7500000000000003e-03	2.2361323809612573e-314	1.9631275851119542e-01	3.0050828238239092e+01	5.9999861385039637e+00	8.3855420081409160e-01	4.5058114117165753e-02	1.9631275851119556e-01	1.0000000000000002e+00
3.8000000000000000e-03	2.2361323809612573e-314	1.9631275851119556e-01	3.0052183505975830e+01	5.9999861726942516e+00	8.3855420095631106e-01	4.5058113833491405e-02	1.9631275851119534e-01	1.0000000000000004e+00
3.8500000000000001e-03	2.2361323809612573e-314	1.9631275851119534e-01	3.0053556606177832e+01	5.9999862082338433e+00	8.3855420109955647e-01	4.5058113560169470e-02	1.9631275851119553e-01	1.0000000000000002e+00
3.9000000000000003e-03	2.2361323809612573e-314	1.9631275851119553e-01	3.0054947538844811e+01	5.9999862451580102e+00	8.3855420124381930e-01	4.5058113297467284e-02	1.9631275851119556e-01	1.0000000000000004e+00
3.9500000000000004e-03	2.2361323809612573e-314	1.9631275851119556e-01	3.0056356303976589e+01	5.9999862835024835e+00	8.3855420138909276e-01	4.5058113045633716e-02	1.9631275851119567e-01	1.0000000000000007e+00
4.0000000000000001e-03	2.2361323809612573e-314	1.9631275851119567e-01	3.0057782901572939e+01	5.9999863233034469e+00	8.3855420153537163e-01	4.5058112804904071e-02	1.9631275851119576e-01	1.0000000000000007e+00
4.0499999999999998e-03	2.2361323809612573e-314	1.9631275851119576e-01	3.0059227331633718e+01	5.9999863645975484e+00	8.3855420168265504e-01	4.5058112575450830e-02	1.9631275851119573e-01	1.0000000000000004e+00
4.1000000000000003e-03	2.2361323809612573e-314	1.9631275851119573e-01	3.0060689594158632e+01	5.9999864074218872e+00	8.3855420183094043e-01	4.5058112357464958e-02	1.9631275851119559e-01	1.0000000000000004e+00
4.1500000000000000e-03	2.2361323809612573e-314	1.9631275851119559e-01	3.0062169689147520e+01	5.9999864518140305e+00	8.3855420198023078e-01	4.5058112151072111e-02	1.9631275851119567e-01	1.0000000000000007e+00
4.2000000000000006e-03	2.2361323809612573e-314	1.9631275851119567e-01	3.0063667616600167e+01	5.9999864978119950e+00	8.3855420213052856e-01	4.5058111956412732e-02	1.9631275851119559e-01	1.0000000000000009e+00
4.2500000000000003e-03	2.2361323809612573e-314	1.9631275851119559e-01	3.0065183376516373e+01	5.9999865454542656e+00	8.3855420228184108e-01	4.5058111773549667e-02	1.9631275851119565e-01	1.0000000000000007e+00
4.3000000000000000e-03	2.2361323809612573e-314	1.9631275851119565e-01	3.0066716968895879e+01	5.9999865947797710e+00	8.3855420243417511e-01	4.5058111602555587e-02	1.9631275851119562e-01	1.0000000000000007e+00
4.3500000000000006e-03	2.2361323809612573e-314	1.9631275851119562e-01	3.0068268393738471e+01	5.9999866458279127e+00	8.3855420258754265e-01	4.5058111443428035e-02	1.9631275851119565e-01	1.0000000000000009e+00
4.4000000000000003e-03	2.2361323809612573e-314	1.9631275851119565e-01	3.0069837651043944e+01	5.9999866986385451e+00	8.3855420274195724e-01	4.5058111296153468e-02	1.9631275851119570e-01	1.0000000000000009e+00
4.4500000000000000e-03	2.2361323809612573e-314	1.9631275851119570e-01	3.0071424740812070e+01	5.9999867532519797e+00	8.3855420289743476e-01	4.5058111160692450e-02	1.9631275851119570e-01	1.0000000000000009e+00
4.5000000000000005e-03	2.2361323809612573e-314	1.9631275851119570e-01	3.0073029663042572e+01	5.9999868097089868e+00	8.3855420305399286e-01	4.5058111036950121e-02	1.9631275851119590e-01	1.0000000000000013e+00
4.5500000000000002e-03	2.2361323809612573e-314	1.9631275851119590e-01	3.0074652417735290e+01	5.9999868680508017e+00	8.3855420321165530e-01	4.5058110924766324e-02	1.9631275851119584e-01	1.0000000000000011e+00
4.5999999999999999e-03	2.2361323809612573e-314	1.9631275851119584e-01	3.0076293004889944e+01	5.9999869283191085e+00	8.3855420337044417e-01	4.5058110824008006e-02	1.9631275851119592e-01	1.0000000000000016e+00
4.6500000000000005e-03	2.2361323809612573e-314	1.9631275851119592e-01	3.0077951424506296e+01	5.9999869905560610e+00	8.3855420353038734e-01	4.5058110734437391e-02	1.9631275851119601e-01	1.0000000000000016e+00
4.7000000000000002e-03	2.2361323809612573e-314	1.9631275851119601e-01	3.0079627676584121e+01	5.9999870548042615e+00	8.3855420369151512e-01	4.5058110655799455e-02	1.9631275851119598e-01	1.0000000000000018e+00
4.7499999999999999e-03	2.2361323809612573e-314	1.9631275851119598e-01	3.0081321761123185e+01	5.9999871211067823e+00	8.3855420385386081e-01	4.5058110587789899e-02	1.9631275851119612e-01	1.0000000000000016e+00
4.8000000000000004e-03	2.2361323809612573e-314	1.9631275851119612e-01	3.0083033678123222e+01	5.9999871895071379e+00	8.3855420401745961e-01	4.5058110530060071e-02	1.9631275851119617e-01	1.0000000000000018e+00
4.8500000000000001e-03	2.2361323809612573e-314	1.9631275851119617e-01	3.0084763427584001e+01	5.9999872600493243e+00	8.3855420418235083e-01	4.5058110482215731e-02	1.9631275851119623e-01	1.0000000000000018e+00
4.8999999999999998e-03	2.2361323809612573e-314	1.9631275851119623e-01	3.0086511009505234e+01	5.9999873327777786e+00	8.3855420434857719e-01	4.5058110443788726e-02	1.9631275851119612e-01	1.0000000000000022e+00
4.9500000000000004e-03	2.2361323809612573e-314	1.9631275851119612e-01	3.0088276423886740e+01	5.9999874077374100e+00	8.3855420451618456e-01	4.5058110414287485e-02	1.9631275851119634e-01	1.0000000000000022e+00
5.0000000000000001e-03	2.2361323809612573e-314	1.9631275851119634e-01	3.0090059670728184e+01	5.9999874849735688e+00	8.3855420468521980e-01	4.5058110393181028e-02	1.9631275851119642e-01	1.0000000000000024e+00
5.0500000000000007e-03	2.2361323809612573e-314	1.9631275851119642e-01	3.0091860750029383e+01	5.9999875645320886e+00	8.3855420485573595e-01	4.5058110379837341e-02	1.9631275851119648e-01	1.0000000000000027e+00
5.1000000000000004e-03	2.2361323809612573e-314	1.9631275851119648e-01	3.0093679661790041e+01	5.9999876464592488e+00	8.3855420502778721e-01	4.5058110373621951e-02	1.9631275851119651e-01	1.0000000000000024e+00
5.1500000000000001e-03	2.2361323809612573e-314	1.9631275851119651e-01	3.0095516406009860e+01	5.9999877308017844e+00	8.3855420520143187e-01	4.5058110373807983e-02	1.9631275851119648e-01	1.0000000000000027e+00
5.2000000000000006e-03	2.2361323809612573e-314	1.9631275851119648e-01	3.0097370982688631e+01	5.9999878176069048e+00	8.3855420537672987e-01	4.5058110379648852e-02	1.9631275851119656e-01	1.0000000000000029e+00
5.2500000000000003e-03	2.2361323809612573e-314	1.9631275851119656e-01	3.0099243391826057e+01	5.9999879069222599e+00	8.3855420555374538e-01	4.5058110390333903e-02	1.9631275851119662e-01	1.0000000000000031e+00
5.3000000000000000e-03	2.2361323809612573e-314	1.9631275851119662e-01	3.0101133633421892e+01	5.9999879987959801e+00	8.3855420573254780e-01	4.5058110404935452e-02	1.9631275851119678e-01	1.0000000000000036e+00
5.3500000000000006e-03	2.2361323809612573e-314	1.9631275851119678e-01	3.0103041707475839e+01	5.9999880932766416e+00	8.3855420591320440e-01	4.5058110422577548e-02	1.9631275851119689e-01	1.0000000000000038e+00
5.4000000000000003e-03	2.2361323809612573e-314	1.9631275851119689e-01	3.0104967613987622e+01	5.9999881904132799e+00	8.3855420609578901e-01	4.5058110442252435e-02	1.9631275851119706e-01	1.0000000000000042e+00
5.4500000000000000e-03	2.2361323809612573e-314	1.9631275851119706e-01	3.0106911352956988e+01	5.9999882902554083e+00	8.3855420628037902e-01	4.5058110462912908e-02	1.9631275851119717e-01	1.0000000000000044e+00
5.5000000000000005e-03	2.2361323809612573e-314	1.9631275851119717e-01	3.0108872924383657e+01	5.9999883928529778e+00	8.3855420646705137e-01	4.5058110483460041e-02	1.9631275851119726e-01	1.0000000000000044e+00
5.5500000000000002e-03	2.2361323809612573e-314	1.9631275851119726e-01	3.0110852328267335e+01	5.9999884982564167e+00	8.3855420665588798e-01	4.5058110502744386e-02	1.9631275851119739e-01	1.0000000000000047e+00
5.5999999999999999e-03	2.2361323809612573e-314	1.9631275851119739e-01	3.0112849564607735e+01	5.9999886065165979e+00	8.3855420684697213e-01	4.5058110519562281e-02	1.9631275851119756e-01	1.0000000000000051e+00
5.6500000000000005e-03	2.2361323809612573e-314	1.9631275851119756e-01	3.0114864633404551e+01	5.9999887176848743e+00	8.3855420704039074e-01	4.5058110532646016e-02	1.9631275851119775e-01	1.0000000000000058e+00
5.7000000000000002e-03	2.2361323809612573e-314	1.9631275851119775e-01	3.0116897534657529e+01	5.9999888318130399e+00	8.3855420723623286e-01	4.5058110540655186e-02	1.9631275851119798e-01	1.0000000000000064e+00
5.7499999999999999e-03	2.2361323809612573e-314	1.9631275851119798e-01	3.0118948268366381e+01	5.9999889489533640e+00	8.3855420743458864e-01	4.5058110542243221e-02	1.9631275851119812e-01	1.0000000000000064e+00
5.8000000000000005e-03	2.2361323809612573e-314	1.9631275851119812e-01	3.0121016834530799e+01	5.9999890691585689e+00	8.3855420763555044e-01	4.5058110535997030e-02	1.9631275851119828e-01	1.0000000000000069e+00
5.8500000000000002e-03	2.2361323809612573e-314	1.9631275851119828e-01	3.0123103233150477e+01	5.9999891924818431e+00	8.3855420783921297e-01	4.5058110520412357e-02	1.9631275851119825e-01	1.0000000000000071e+00
5.8999999999999999e-03	2.2361323809612573e-314	1.9631275851119825e-01	3.0125207464225131e+01	5.9999893189768310e+00	8.3855420804567193e-01	4.5058110494010803e-02	1.9631275851119856e-01	1.0000000000000075e+00
5.9500000000000004e-03	2.2361323809612573e-314	1.9631275851119856e-01	3.0127329527754469e+01	5.9999894486976411e+00	8.3855420825502458e-01	4.5058110455204345e-02	1.9631275851119867e-01	1.0000000000000082e+00
6.0000000000000001e-03	2.2361323809612573e-314	1.9631275851119867e-01	3.0129469423738161e+01	5.9999895816988458e+00	8.3855420846736928e-01	4.5058110402402478e-02	1.9631275851119886e-01	1.0000000000000087e+00
6.0500000000000007e-03	2.2361323809612573e-314	1.9631275851119886e-01	3.0131627152175909e+01	5.9999897180354713e+00	8.3855420868280495e-01	4.5058110333955563e-02	1.9631275851119909e-01	1.0000000000000093e+00
6.1000000000000004e-03	2.2361323809612573e-314	1.9631275851119909e-01	3.0133802713067446e+01	5.9999898577630111e+00	8.3855420890143217e-01	4.5058110248159762e-02	1.9631275851119931e-01	1.0000000000000098e+00
6.1500000000000001e-03	2.2361323809612573e-314	1.9631275851119931e-01	3.0135996106412435e+01	5.9999900009374221e+00	8.3855420912335044e-01	4.5058110143314935e-02	1.9631275851119956e-01	1.0000000000000102e+00
6.2000000000000006e-03	2.2361323809612573e-314	1.9631275851119956e-01	3.0138207332210566e+01	5.9999901476151152e+00	8.3855420934865910e-01	4.5058110017671640e-02	1.9631275851119995e-01	1.0000000000000111e+00
6.2500000000000003e-03	2.2361323809612573e-314	1.9631275851119995e-01	3.0140436390461502e+01	5.9999902978529613e+00	8.3855420957745730e-01	4.5058109869463216e-02	1.9631275851120022e-01	1.0000000000000115e+00
6.3000000000000000e-03	2.2361323809612573e-314	1.9631275851120022e-01	3.0142683281164945e+01	5.9999904517083094e+00	8.3855420980984485e-01	4.5058109696874939e-02	1.9631275851120059e-01	1.0000000000000127e+00
6.3500000000000006e-03	2.2361323809612573e-314	1.9631275851120059e-01	3.0144948004320607e+01	5.9999906092389548e+00	8.3855421004591968e-01	4.5058109498080992e-02	1.9631275851120067e-01	1.0000000000000127e+00
